Locus_tag	ORF_start	ORF_stop	Gene_start	Gene_end	Peptide_count	Name_protein
YPTS_1252	1397413	1399008	1397413	1398903	1	putative molybdenum transport ATP-binding protein ModF
YPTS_1253	1399013	1399864	1399013	1399804	2	DNA-binding transcriptional regulator ModE
YPTS_1255	1400379	1401221	1400442	1401221	16	molybdate transporter periplasmic protein
YPTS_1257	1401892	1402989	1401910	1402989	2	molybdate transporter ATP-binding protein
YPTS_1258	1403045	1404058	1403045	1403866	2	phosphotransferase
YPTS_1259	1404148	1405161	1404157	1405161	6	6-phosphogluconolactonase
YPTS_1266	1412414	1414459	1412444	1414459	6	excinuclease ABC subunit B
YPTS_1267	1414755	1415015	1414770	1415015	1	hypothetical protein YPTS_1267
YPTS_1268	1415146	1416102	1415146	1416069	3	protein of unknown function UPF0052 and CofD
YPTS_1270	1416547	1417581	1416601	1417581	1	molybdenum cofactor biosynthesis protein A
YPTS_1271	1417768	1418283	1417804	1418283	3	molybdenum cofactor biosynthesis protein C
YPTS_1273	1418492	1418980	1418525	1418980	1	molybdopterin synthase large subunit
YPTS_1279	1426524	1427435	1426542	1427435	1	DNA-binding transcriptional activator XapR
YPTS_1281	1428652	1429530	1428667	1429530	2	purine nucleoside phosphorylase
YPTS_1285	1433582	1435009	1433645	1435009	1	two component, sigma54 specific, Fis family transcriptional regulator
YPTS_1286	1435357	1436466	1435357	1436466	3	NADH:flavin oxidoreductase/NADH oxidase
YPTS_1291	1440612	1442357	1440612	1442354	1	ABC transporter related
YPTS_1292	1442368	1443366	1442368	1443354	4	hypothetical protein YPTS_1292
YPTS_1293	1443406	1444131	1443406	1444116	3	putative DNA-binding transcriptional regulator
YPTS_1294	1444339	1445862	1444507	1445862	6	ATP-dependent RNA helicase RhlE
YPTS_1305	1451056	1452042	1451071	1452042	3	D-alanyl-D-alanine endopeptidase
YPTS_1306	1452163	1453890	1452163	1453875	1	D-lactate dehydrogenase
YPTS_1315	1460934	1461416	1460943	1461416	3	hypothetical protein YPTS_1315
YPTS_1316	1461816	1463168	1461900	1463168	10	urea ABC transporter, urea binding protein
YPTS_1319	1465765	1466802	1465966	1466802	2	urea ABC transporter, ATP-binding protein UrtD
YPTS_1320	1466824	1467594	1466833	1467594	1	urea ABC transporter, ATP-binding protein UrtE
YPTS_1322	1468581	1470005	1468590	1470005	1	pyridoxal-dependent decarboxylase
YPTS_1323	1470258	1471118	1470258	1471112	5	rhodanese domain-containing protein
YPTS_1324	1471845	1472780	1471848	1472780	8	substrate-binding region of ABC-type glycine betaine transport system
YPTS_1326	1474159	1475130	1474192	1475130	1	ABC transporter related
YPTS_1329	1477797	1480127	1477821	1480127	1	Orn/Lys/Arg decarboxylase major region
YPTS_1334	1485523	1487022	1485523	1486962	37	catalase domain-containing protein
YPTS_1335	1487314	1487865	1487323	1487865	6	YfaZ family protein
YPTS_1337	1489897	1491102	1489909	1491102	9	competence damage-inducible protein A
YPTS_1338	1491160	1491807	1491160	1491669	8	ecotin
YPTS_1340	1491965	1493233	1491965	1493095	15	ribonucleotide-diphosphate reductase subunit beta
YPTS_1341	1493257	1495590	1493257	1495545	34	ribonucleotide-diphosphate reductase subunit alpha
YPTS_1342	1496039	1496776	1496039	1496767	6	3-demethylubiquinone-9 3-methyltransferase
YPTS_1343	1497052	1499742	1497067	1499742	56	DNA gyrase subunit A
YPTS_1346	1502871	1503533	1502871	1503524	12	transcriptional regulator RcsB
YPTS_1347	1503527	1506319	1503527	1506220	8	phosphotransfer intermediate protein in two-component regulatory system with RcsBC
YPTS_1350	1508490	1509617	1508502	1509617	17	outer membrane porin protein C
YPTS_1351	1510357	1511553	1510357	1511523	6	beta-lactam binding protein AmpH
YPTS_1356	1518149	1518469	1518149	1518391	3	DinI family protein
YPTS_1357	1518597	1519322	1518597	1519319	2	XRE family transcriptional regulator
YPTS_1360	1520229	1521587	1520283	1521587	1	type III effector Hrp-dependent outers
YPTS_1363	1523073	1523900	1523106	1523900	1	xylose isomerase domain-containing protein
YPTS_1365	1524431	1525093	1524476	1525093	1	hypothetical protein YPTS_1365
YPTS_1367	1525286	1526797	1525289	1526797	3	Mu tail sheath family protein
YPTS_1369	1527177	1527488	1527189	1527488	2	putative bacteriophage protein
YPTS_1370	1527558	1529102	1527609	1529102	1	putative bacteriophage coat protein
YPTS_1380	1536799	1538271	1536835	1538271	22	glycoside hydrolase family protein
YPTS_1381	1538397	1538900	1538397	1538759	1	hypothetical protein YPTS_1381
YPTS_1384	1539658	1539975	1539658	1539915	2	hypothetical protein YPTS_1384
YPTS_1388	1541966	1543789	1541966	1543762	3	sulfatase
YPTS_1389	1543790	1544053	1543790	1544017	6	hypothetical protein YPTS_1389
YPTS_1390	1544177	1545199	1544195	1545199	13	nucleoid-associated protein NdpA
YPTS_1391	1545287	1545601	1545287	1545571	9	50S ribosomal protein L25
YPTS_1393	1547994	1548731	1548024	1548731	1	16S rRNA pseudouridylate synthase A
YPTS_1395	1551058	1551411	1551067	1551411	1	hypothetical protein YPTS_1395
YPTS_1396	1551472	1553118	1551472	1553064	10	ABC transporter related
YPTS_1397	1553066	1554106	1553066	1554094	1	binding-protein-dependent transport systems inner membrane component
YPTS_1398	1554094	1555203	1554094	1555194	2	binding-protein-dependent transport systems inner membrane component
YPTS_1399	1555204	1557045	1555204	1557012	16	extracellular solute-binding protein
YPTS_1403	1561046	1562137	1561046	1562029	11	cobalamin synthesis protein P47K
YPTS_1406	1563724	1565244	1563724	1565196	8	mannitol dehydrogenase domain-containing protein
YPTS_1407	1565743	1566981	1565788	1566981	3	mannonate dehydratase
YPTS_1408	1567121	1567840	1567121	1567693	2	elongation factor P
YPTS_1421	1578163	1579743	1578169	1579743	1	ABC transporter related
YPTS_1424	1581572	1582720	1581587	1582720	4	bifunctional fructose-specific PTS IIA/HPr protein
YPTS_1425	1582684	1583655	1582717	1583655	1	1-phosphofructokinase
YPTS_1426	1583652	1585370	1583670	1585370	4	fructose-specific PTS system IIBC component
YPTS_1432	1591435	1592403	1591435	1592292	4	endonuclease IV
YPTS_1434	1594154	1595074	1594202	1595074	4	putative DNA-binding transcriptional regulator
YPTS_1436	1595314	1596843	1595332	1596843	1	lysine transporter
YPTS_1441	1602765	1603502	1602765	1603385	3	glutathione S-transferase domain-containing protein
YPTS_1448	1608661	1609977	1608772	1609977	16	peptidase S11 D-alanyl-D-alanine carboxypeptidase 1
YPTS_1449	1610435	1611763	1610435	1611736	2	serine transporter
YPTS_1450	1612836	1613615	1612836	1613600	1	DNA-binding transcriptional repressor DeoR
YPTS_1451	1613830	1614537	1613830	1614501	5	deoxyribose-phosphate aldolase
YPTS_1455	1618610	1618909	1618610	1618873	4	glutaredoxin 1
YPTS_1457	1619786	1620277	1619792	1620277	1	hypothetical protein YPTS_1457
YPTS_1458	1620704	1621939	1620830	1621939	8	putrescine transporter subunit: periplasmic-binding component of ABC superfamily
YPTS_1464	1626984	1627751	1626984	1627715	10	cationic amino acid ABC transporter, periplasmic binding protein
YPTS_1468	1629779	1630915	1629824	1630915	19	periplasmic binding protein
YPTS_1469	1630858	1631973	1630915	1631973	1	transport system permease protein
YPTS_1471	1632440	1633540	1632743	1633540	10	hypothetical protein YPTS_1471
YPTS_1472	1633491	1634903	1633533	1634903	9	hypothetical protein YPTS_1472
YPTS_1476	1637349	1638224	1637349	1638080	17	cationic amino acid ABC transporter, periplasmic binding protein
YPTS_1477	1638101	1638907	1638101	1638880	4	arginine transporter ATP-binding subunit
YPTS_1478	1639124	1639744	1639124	1639684	11	chorismate mutase
YPTS_1479	1639854	1640438	1639854	1640429	11	putative lipoprotein
YPTS_1480	1640526	1641557	1640526	1641533	4	NAD-dependent epimerase/dehydratase
YPTS_1482	1643120	1644214	1643120	1644139	6	L-threonine aldolase
YPTS_1483	1644488	1646254	1644488	1646209	6	pyruvate dehydrogenase
YPTS_1487	1650568	1652259	1650592	1652259	2	hypothetical protein YPTS_1487
YPTS_1491	1654635	1656641	1654692	1656641	1	macrolide transporter ATP-binding /permease protein
YPTS_1492	1656922	1657206	1656922	1657185	2	cold-shock DNA-binding domain-containing protein
YPTS_1493	1657531	1657866	1657546	1657866	3	ATP-dependent Clp protease adaptor protein ClpS
YPTS_1494	1657871	1660168	1657892	1660168	26	ATP-dependent Clp protease ATP-binding subunit
YPTS_1495	1660581	1660817	1660581	1660799	11	translation initiation factor IF-1
YPTS_1497	1661894	1663630	1661894	1663618	4	cysteine/glutathione ABC transporter membrane/ATP-binding component
YPTS_1498	1663621	1665432	1663621	1665387	7	cysteine/glutathione ABC transporter membrane/ATP-binding component
YPTS_1499	1665846	1666865	1665846	1666808	23	thioredoxin reductase
YPTS_1500	1667576	1668070	1667576	1668070	7	leucine-responsive transcriptional regulator
YPTS_1501	1668172	1672122	1668193	1672122	12	cell divisionFtsK/SpoIIIE
YPTS_1502	1672279	1672920	1672312	1672920	4	outer-membrane lipoprotein carrier protein
YPTS_1503	1672931	1674274	1672940	1674274	6	recombination factor protein RarA
YPTS_1505	1674459	1675808	1674516	1675808	29	seryl-tRNA synthetase
YPTS_1507	1677357	1678235	1677357	1678154	3	pyruvate formate lyase-activating enzyme 1
YPTS_1508	1679057	1679752	1679078	1679752	1	glycosyl transferase family protein
YPTS_1509	1679870	1682236	1679870	1682152	54	formate acetyltransferase
YPTS_1510	1682208	1683077	1682208	1683065	1	formate transporter
YPTS_1511	1683743	1685530	1683743	1685509	5	hypothetical protein YPTS_1511
YPTS_1512	1685646	1686695	1685658	1686695	6	L-asparaginase II
YPTS_1515	1690337	1691428	1690343	1691428	31	phosphoserine aminotransferase
YPTS_1516	1691508	1692887	1691601	1692887	16	3-phosphoshikimate 1-carboxyvinyltransferase
YPTS_1517	1693201	1693893	1693201	1693893	10	cytidylate kinase
YPTS_1518	1694004	1695740	1694067	1695740	57	30S ribosomal protein S1
YPTS_1519	1695744	1696085	1695801	1696085	11	integration host factor subunit beta
YPTS_1522	1698920	1700707	1698959	1700707	6	lipid transporter ATP-binding/permease protein
YPTS_1523	1700650	1701690	1700704	1701690	1	tetraacyldisaccharide 4'-kinase
YPTS_1527	1704834	1705595	1704843	1705595	2	3-deoxy-manno-octulosonate cytidylyltransferase
YPTS_1529	1707664	1708464	1707679	1708464	1	putative metallothionein SmtA
YPTS_1530	1708440	1709783	1708461	1709783	9	condesin subunit F
YPTS_1531	1709731	1710492	1709764	1710492	2	condesin subunit E
YPTS_1532	1710483	1714946	1710489	1714946	38	cell division protein MukB
YPTS_1533	1715176	1717050	1715194	1717050	7	hypothetical protein YPTS_1533
YPTS_1535	1717862	1718530	1717883	1718530	2	beta-lactamase domain-containing protein
YPTS_1536	1718954	1720162	1718954	1720144	26	aromatic amino acid aminotransferase
YPTS_1537	1720401	1721537	1720401	1721483	18	porin
YPTS_1538	1721781	1723193	1721781	1723181	22	asparaginyl-tRNA synthetase
YPTS_1539	1723671	1724924	1723671	1724891	3	nicotinate phosphoribosyltransferase
YPTS_1541	1725475	1728207	1725592	1728207	38	aminopeptidase N
YPTS_1543	1730136	1731176	1730166	1731176	18	dihydroorotate dehydrogenase 2
YPTS_1545	1731936	1733069	1731936	1733045	6	MOSC domain-containing protein
YPTS_1546	1733142	1735268	1733148	1735268	9	23S rRNA m(2)G2445 methyltransferase
YPTS_1547	1735217	1737187	1735274	1737187	10	ABC transporter ATPase component
YPTS_1549	1738547	1740241	1738589	1740241	10	paraquat-inducible protein B
YPTS_1550	1740226	1740798	1740238	1740798	1	hypothetical protein YPTS_1550
YPTS_1554	1742007	1743344	1742007	1743281	7	3-oxoacyl-(acyl carrier protein) synthase II
YPTS_1556	1743981	1744619	1743981	1744607	8	3-hydroxydecanoyl-(acyl carrier protein) dehydratase
YPTS_1557	1744568	1746355	1744568	1746190	7	hypothetical protein YPTS_1557
YPTS_1558	1746464	1746985	1746530	1746985	3	hypothetical protein YPTS_1558
YPTS_1559	1747091	1748188	1747091	1748152	79	outer membrane protein A
YPTS_1562	1749982	1752171	1749982	1752120	8	hypothetical protein YPTS_1562
YPTS_1563	1752150	1752650	1752150	1752596	2	hypothetical protein YPTS_1563
YPTS_1564	1752769	1754844	1752790	1754844	5	DNA helicase IV
YPTS_1565	1754905	1755369	1754905	1755369	6	methylglyoxal synthase
YPTS_1567	1756541	1756960	1756544	1756960	4	CoA-binding domain-containing protein
YPTS_1569	1757447	1758703	1757447	1758637	6	PUA domain-containing protein
YPTS_1570	1758683	1759009	1758731	1759009	3	acylphosphatase
YPTS_1571	1759061	1759396	1759061	1759390	2	TusE/DsrC/DsvC family sulfur relay protein
YPTS_1580	1767737	1769041	1767758	1769041	1	Beta-ketoacyl synthase
YPTS_1587	1773838	1774104	1773856	1774104	2	putative acyl carrier protein
YPTS_1616	1810810	1812591	1810996	1812591	13	ABC transporter related
YPTS_1618	1813538	1814353	1813538	1814308	1	molybdopterin biosynthesis protein MoeB
YPTS_1619	1814310	1815614	1814310	1815584	8	molybdopterin biosynthesis protein MoeA
YPTS_1627	1823149	1824306	1823149	1824288	8	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase
YPTS_1630	1826832	1827563	1826901	1827563	6	GTP cyclohydrolase I
YPTS_1632	1829394	1830524	1829532	1830524	29	periplasmic binding protein/LacI transcriptional regulator
YPTS_1633	1830742	1832274	1830754	1832274	5	galactose/methyl galaxtoside transporter ATP-binding protein
YPTS_1635	1833750	1834532	1833750	1834487	2	hypothetical protein YPTS_1635
YPTS_1636	1834768	1836471	1834768	1836465	26	malate dehydrogenase
YPTS_1637	1836821	1837732	1836821	1837705	1	cytidine deaminase
YPTS_1644	1844745	1846790	1844745	1846772	31	methionyl-tRNA synthetase
YPTS_1645	1847022	1848149	1847037	1848149	11	putative ATPase
YPTS_1646	1848319	1849035	1848394	1849035	6	uridine kinase
YPTS_1647	1849098	1849721	1849140	1849721	8	deoxycytidine triphosphate deaminase
YPTS_1648	1849839	1851764	1849908	1851764	14	putative assembly protein
YPTS_1649	1851909	1853525	1851909	1853495	3	integral membrane protein TerC
YPTS_1661	1869575	1870513	1869623	1870513	6	UTP-glucose-1-phosphate uridylyltransferase
YPTS_1662	1870591	1871490	1870597	1871490	5	UTP-glucose-1-phosphate uridylyltransferase
YPTS_1663	1871801	1873285	1871876	1873285	49	6-phosphogluconate dehydrogenase
YPTS_1664	1873485	1874120	1873485	1874099	3	bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase protein
YPTS_1665	1874093	1874887	1874093	1874869	7	imidazole glycerol phosphate synthase subunit HisF
YPTS_1666	1874851	1875780	1874851	1875588	10	1-(5-phosphoribosyl)-5-
YPTS_1667	1875594	1876220	1875594	1876184	5	imidazole glycerol phosphate synthase subunit HisH
YPTS_1668	1876184	1877260	1876184	1877251	12	imidazole glycerol-phosphate dehydratase/histidinol phosphatase
YPTS_1669	1877248	1878405	1877248	1878396	8	histidinol-phosphate aminotransferase
YPTS_1670	1878399	1879733	1878399	1879730	17	histidinol dehydrogenase
YPTS_1671	1879734	1880648	1879734	1880633	17	ATP phosphoribosyltransferase
YPTS_1672	1881309	1882166	1881339	1882166	5	NAD-dependent epimerase/dehydratase
YPTS_1673	1882473	1883159	1882473	1883129	1	hypothetical protein YPTS_1673
YPTS_1678	1886961	1888163	1887072	1888163	3	hypothetical protein YPTS_1678
YPTS_1680	1888620	1890014	1888623	1890014	1	amino acid permease-associated region
YPTS_1681	1891296	1892822	1891296	1892726	4	exonuclease I
YPTS_1683	1894532	1894879	1894562	1894879	9	hypothetical protein YPTS_1683
YPTS_1690	1903028	1904392	1903115	1904392	1	mandelate racemase/muconate lactonizing protein
YPTS_1692	1904619	1905815	1904670	1905815	16	L-lactate dehydrogenase
YPTS_1693	1906020	1907390	1906020	1907387	15	argininosuccinate synthase
YPTS_1698	1912698	1913297	1912758	1913297	6	hypothetical protein YPTS_1698
YPTS_1708	1919304	1921391	1919304	1921325	1	TonB-dependent siderophore receptor
YPTS_1713	1934513	1940641	1934513	1940620	1	amino acid adenylation domain-containing protein
YPTS_1727	1955777	1958146	1955777	1957903	1	glycoside hydrolase clan GH-D
YPTS_1729	1959625	1960659	1959643	1960659	5	LacI family transcription regulator
YPTS_1730	1961065	1961901	1961065	1961877	1	hypothetical protein YPTS_1730
YPTS_1731	1962267	1962578	1962267	1962551	7	YCII-related
YPTS_1732	1962788	1963657	1962788	1963639	3	protein of unknown function RIO1
YPTS_1733	1963742	1965469	1963742	1965460	2	ABC transporter related
YPTS_1738	1967294	1967542	1967303	1967542	1	hypothetical protein YPTS_1738
YPTS_1740	1968416	1968733	1968449	1968733	1	hypothetical protein YPTS_1740
YPTS_1743	1969748	1971259	1969886	1971259	1	amino acid permease-associated region
YPTS_1744	1971555	1972226	1971555	1972163	2	palmitoyl transferase
YPTS_1747	1973282	1973533	1973324	1973533	5	cold shock-like protein CspC
YPTS_1748	1973624	1974436	1973624	1974379	1	hypothetical protein YPTS_1748
YPTS_1749	1974720	1975619	1974780	1975619	2	23S rRNA methyltransferase A
YPTS_1755	1982908	1983801	1982908	1983786	13	mannose-specific PTS system protein IID
YPTS_1756	1983802	1984662	1983802	1984599	1	PTS system mannose/fructose/sorbose family IIC subunit
YPTS_1757	1984691	1985668	1984691	1985665	22	PTS system mannose/fructose/sorbose family IIB subunit
YPTS_1759	1986208	1987920	1986376	1987920	1	integral membrane protein TerC
YPTS_1763	1990255	1991733	1990267	1991733	1	5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase
YPTS_1769	1996111	1997769	1996207	1997769	1	4-hydroxyphenylacetate 3-monooxygenase, oxygenase subunit
YPTS_1771	1998567	1999943	1998567	1999931	9	L-serine dehydratase 1
YPTS_1772	2000639	2001280	2000639	2001238	1	hypothetical protein YPTS_1772
YPTS_1773	2001235	2002617	2001235	2002611	2	para-aminobenzoate synthase, subunit I
YPTS_1775	2003159	2004373	2003159	2004340	19	phosphoribosylglycinamide formyltransferase 2
YPTS_1776	2004536	2006035	2004653	2006035	3	ATP-dependent RNA helicase DbpA
YPTS_1777	2006090	2006449	2006129	2006449	1	YebG family protein
YPTS_1779	2006877	2007314	2006889	2007314	1	hypothetical protein YPTS_1779
YPTS_1780	2007621	2009675	2007624	2009675	30	peptidase S9 prolyl oligopeptidase
YPTS_1782	2010325	2011347	2010397	2011347	4	proline iminopeptidase
YPTS_1783	2011407	2011706	2011407	2011637	1	DNA polymerase III subunit theta
YPTS_1784	2011924	2012547	2012038	2012547	31	Ferritin Dps family protein
YPTS_1785	2012752	2013312	2012926	2013312	5	copper resistance protein CopC
YPTS_1787	2014281	2014637	2014296	2014637	3	hypothetical protein YPTS_1787
YPTS_1788	2015160	2015489	2015160	2015486	1	hypothetical protein YPTS_1788
YPTS_1810	2040371	2041417	2040371	2041372	1	DeoR family transcriptional regulator
YPTS_1814	2044875	2045882	2044887	2045882	2	sugar-binding periplasmic protein
YPTS_1817	2048551	2049558	2048599	2049558	1	ribokinase-like domain-containing protein
YPTS_1846	2074952	2075986	2074967	2075986	9	D-cysteine desulfhydrase
YPTS_1847	2076077	2076910	2076110	2076910	9	cystine transporter subunit
YPTS_1849	2077554	2078336	2077575	2078336	2	putative amino-acid ABC transporter ATP-binding protein YecC
YPTS_1851	2078628	2079050	2078628	2078999	2	hypothetical protein YPTS_1851
YPTS_1854	2079830	2083828	2079830	2083801	71	trifunctional transcriptional regulator/proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase
YPTS_1856	2084352	2085857	2084373	2085857	6	sodium/proline symporter
YPTS_1858	2087032	2088198	2087068	2088198	2	hypothetical protein YPTS_1858
YPTS_1860	2089599	2090213	2089599	2090198	11	TrpR binding protein WrbA
YPTS_1861	2090580	2091770	2090592	2091770	1	kelch repeat-containing protein
YPTS_1866	2096077	2096337	2096077	2096301	3	hypothetical protein YPTS_1866
YPTS_1867	2096862	2097620	2096964	2097620	1	response regulator
YPTS_1883	2112485	2112985	2112506	2112985	4	Hcp1 family type VI secretion system effector
YPTS_1884	2112870	2113661	2112996	2113661	4	hypothetical protein YPTS_1884
YPTS_1898	2122589	2122942	2122664	2122942	3	hypothetical protein YPTS_1898
YPTS_1914	2131686	2132069	2131701	2132069	3	XRE family transcriptional regulator
YPTS_1915	2132066	2133787	2132090	2133787	2	hypothetical protein YPTS_1915
YPTS_1961	2160212	2161279	2160266	2161279	3	oxidoreductase domain-containing protein
YPTS_1971	2172650	2176684	2172650	2176678	3	histidine kinase
YPTS_1972	2176653	2177366	2176653	2177285	7	two component LuxR family transcriptional regulator
YPTS_1973	2178112	2179521	2178112	2179434	13	acetyl-CoA hydrolase/transferase
YPTS_1974	2179457	2180110	2179457	2180107	7	dehydratase
YPTS_1975	2180049	2180918	2180049	2180891	5	HpcH/HpaI aldolase
YPTS_1978	2182437	2183015	2182437	2182997	1	hypothetical protein YPTS_1978
YPTS_1983	2187645	2188871	2187711	2188871	6	GntR family transcriptional regulator
YPTS_1984	2189067	2190605	2189067	2190596	1	amino acid permease-associated region
YPTS_1986	2193309	2194349	2193342	2194349	9	glutaminase
YPTS_1987	2194427	2196100	2194460	2196100	3	major facilitator transporter
YPTS_1989	2198805	2199350	2198823	2199350	2	hypothetical protein YPTS_1989
YPTS_1994	2203527	2204243	2203530	2204243	1	ABC transporter related
YPTS_1996	2204706	2205041	2204727	2205041	1	cytochrome c class I
YPTS_1999	2208062	2210596	2208128	2210596	6	outer membrane protein PgaA
YPTS_2000	2210597	2212630	2210609	2212630	8	polysaccharide deacetylase
YPTS_2002	2213927	2214418	2213951	2214418	1	haemin storage system, HmsS protein
YPTS_2005	2216418	2217215	2216427	2217215	1	hypothetical protein YPTS_2005
YPTS_2006	2217318	2218460	2217318	2218418	1	calcium/sodium:proton antiporter
YPTS_2008	2221032	2222480	2221179	2222480	2	GntR family transcriptional regulator
YPTS_2011	2222913	2224367	2223027	2224367	12	bifunctional succinylornithine transaminase/acetylornithine transaminase
YPTS_2012	2224382	2225449	2224397	2225449	4	arginine succinyltransferase
YPTS_2013	2225404	2226963	2225446	2226963	1	succinylglutamic semialdehyde dehydrogenase
YPTS_2014	2226948	2228330	2226987	2228330	3	succinylarginine dihydrolase
YPTS_2015	2228346	2229383	2228391	2229383	1	succinylglutamate desuccinylase
YPTS_2026	2241600	2242625	2241618	2242625	2	3-oxoacyl-(ACP) synthase III
YPTS_2036	2252329	2254500	2252329	2254491	1	Sel1 domain-containing protein
YPTS_2039	2257409	2258065	2257427	2258065	2	hypothetical protein YPTS_2039
YPTS_2040	2258200	2258871	2258200	2258859	8	methyltransferase type 12
YPTS_2041	2258964	2259650	2258964	2259644	3	short-chain dehydrogenase/reductase SDR
YPTS_2042	2259796	2259975	2259796	2259939	1	hypothetical protein YPTS_2042
YPTS_2043	2259985	2260959	2259985	2260935	11	hypothetical protein YPTS_2043
YPTS_2044	2260922	2261881	2260922	2261854	12	hypothetical protein YPTS_2044
YPTS_2045	2261860	2262804	2261860	2262765	19	hypothetical protein YPTS_2045
YPTS_2046	2263545	2264651	2263545	2264618	5	hypothetical protein YPTS_2046
YPTS_2050	2267452	2268165	2267452	2268144	1	two component heavy metal response transcriptional regulator
YPTS_2055	2272222	2273325	2272222	2273313	16	GTP-dependent nucleic acid-binding protein EngD
YPTS_2056	2273478	2274116	2273478	2274098	5	peptidyl-tRNA hydrolase
YPTS_2058	2274904	2275893	2274904	2275851	23	ribose-phosphate pyrophosphokinase
YPTS_2060	2276192	2277118	2276192	2277091	9	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
YPTS_2061	2277093	2277779	2277093	2277716	8	outer membrane lipoprotein LolB
YPTS_2062	2277950	2279284	2277968	2279284	1	glutamyl-tRNA reductase
YPTS_2063	2279302	2280399	2279317	2280399	9	peptide chain release factor 1
YPTS_2064	2280369	2281229	2280399	2281229	1	N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase
YPTS_2066	2281667	2282500	2281691	2282500	1	putative transcriptional regulator
YPTS_2067	2282566	2283450	2282596	2283450	13	2-dehydro-3-deoxyphosphooctonate aldolase
YPTS_2068	2283998	2285695	2283998	2285695	1	putative sulfate transporter YchM
YPTS_2071	2287949	2289088	2287949	2289031	1	extracellular solute-binding protein
YPTS_2076	2292830	2293984	2292872	2293984	1	ROK family protein
YPTS_2077	2294475	2295356	2294619	2295356	3	putative hydrolase
YPTS_2078	2295393	2295953	2295393	2295953	1	cytoplasmic chaperone TorD family protein
YPTS_2079	2296407	2297003	2296407	2296970	3	hypothetical protein YPTS_2079
YPTS_2081	2298913	2299506	2298922	2299506	4	ribosomal-protein-S5-alanine N-acetyltransferase
YPTS_2082	2299478	2300215	2299514	2300215	6	hypothetical protein YPTS_2082
YPTS_2083	2300199	2301137	2300226	2301137	4	oxidoreductase domain-containing protein
YPTS_2085	2303373	2305034	2303373	2305034	1	hemolysin activator HlyB domain-containing protein
YPTS_2088	2310026	2311765	2310026	2311756	32	arginyl-tRNA synthetase
YPTS_2089	2312261	2312884	2312309	2312884	4	hypothetical protein YPTS_2089
YPTS_2090	2313053	2313880	2313116	2313880	9	copper homeostasis protein CutC
YPTS_2091	2314073	2315083	2314073	2315044	6	methyltransferase
YPTS_2092	2315041	2315892	2315041	2315844	6	methyltransferase
YPTS_2093	2316035	2316478	2316035	2316430	1	hypothetical protein YPTS_2093
YPTS_2094	2316610	2317428	2316610	2317425	1	hypothetical protein YPTS_2094
YPTS_2095	2318272	2320083	2318287	2320083	42	aspartyl-tRNA synthetase
YPTS_2096	2320032	2320526	2320083	2320526	1	dATP pyrophosphohydrolase
YPTS_2097	2320566	2321327	2320584	2321327	6	hypothetical protein YPTS_2097
YPTS_2099	2322298	2322978	2322364	2322978	2	Holliday junction DNA helicase RuvA
YPTS_2100	2323137	2324144	2323140	2324144	5	Holliday junction DNA helicase RuvB
YPTS_2102	2324981	2325769	2324981	2325742	4	high-affinity zinc transporter ATPase
YPTS_2103	2325776	2326771	2325815	2326771	25	high-affinity zinc transporter periplasmic component
YPTS_2104	2326792	2328108	2326792	2328108	2	hypothetical protein YPTS_2104
YPTS_2105	2328348	2329337	2328375	2329337	5	lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase
YPTS_2107	2329677	2331122	2329677	2331119	41	pyruvate kinase
YPTS_2108	2331481	2332518	2331481	2332386	7	DNA-binding transcriptional regulator HexR
YPTS_2109	2332565	2334187	2332703	2334187	30	glucose-6-phosphate 1-dehydrogenase
YPTS_2111	2334423	2335070	2334429	2335070	8	keto-hydroxyglutarate-aldolase/keto-deoxy-phosphogluconate aldolase
YPTS_2114	2336710	2337075	2336710	2337054	2	endoribonuclease L-PSP
YPTS_2115	2337134	2339089	2337185	2339089	1	helicase c2
YPTS_2116	2339023	2339859	2339161	2339859	4	peptidase M22 glycoprotease
YPTS_2117	2339990	2340601	2339996	2340601	5	Slp family outer membrane lipoprotein
YPTS_2118	2341195	2342943	2341255	2342943	15	long-chain-fatty-acid--CoA ligase
YPTS_2119	2343055	2344224	2343064	2344224	3	ribonuclease D
YPTS_2120	2344461	2344733	2344461	2344730	4	cell division topological specificity factor MinE
YPTS_2121	2344734	2345561	2344734	2345546	20	cell division inhibitor MinD
YPTS_2122	2345571	2346257	2345571	2346257	3	septum formation inhibitor
YPTS_2123	2346954	2347250	2346978	2347250	1	hypothetical protein YPTS_2123
YPTS_2125	2348499	2349203	2348547	2349203	11	hypothetical protein YPTS_2125
YPTS_2134	2357407	2358153	2357434	2358153	5	fatty acid metabolism regulator
YPTS_2135	2358371	2359924	2358371	2359906	3	SpoVR family protein
YPTS_2136	2360319	2361674	2360370	2361674	10	D-amino acid dehydrogenase small subunit
YPTS_2138	2363161	2364048	2363161	2364030	3	pirin domain-containing protein
