Locus_tag	ORF_start	ORF_stop	Gene_start	Gene_end	Peptide_count	Name_protein
YPDSF_1351	1516439	1517080	1516481	1517080	4	hypothetical protein YPDSF_1351
YPDSF_1352	1517776	1519152	1517788	1519152	8	L-serine dehydratase
YPDSF_1354	1519950	1521608	1519950	1521512	2	4-hydroxyphenylacetate 3-monooxygenase
YPDSF_1359	1525010	1525885	1525010	1525867	1	3,4-dihydroxyphenylacetate 2,3-dioxygenase
YPDSF_1360	1525986	1527395	1525986	1527383	1	5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase
YPDSF_1363	1529130	1529624	1529157	1529624	1	homoprotocatechuate degradative operon repressor
YPDSF_1366	1531976	1532953	1531979	1532953	37	PTS system, mannose-specific IIAB component
YPDSF_1367	1532982	1533842	1533045	1533842	1	PTS system, mannose-specific IIC component
YPDSF_1368	1533843	1534736	1533858	1534736	25	mannose-specific PTS system protein IID
YPDSF_1371	1536556	1538898	1536556	1538847	2	ferrichrome receptor protein
YPDSF_1373	1539170	1541272	1539191	1541272	1	hypothetical protein YPDSF_1373
YPDSF_1375	1541994	1542893	1541994	1542833	3	23S rRNA methyltransferase A
YPDSF_1376	1543219	1544004	1543249	1544004	3	hypothetical protein YPDSF_1376
YPDSF_1377	1544095	1544346	1544095	1544304	7	cold shock-like protein CspC
YPDSF_1379	1546369	1547880	1546369	1547742	1	aromatic amino acid transport protein
YPDSF_1382	1548895	1549203	1548895	1549170	1	hypothetical protein YPDSF_1382
YPDSF_1384	1550112	1550414	1550112	1550351	2	hypothetical protein YPDSF_1384
YPDSF_1387	1552186	1553913	1552195	1553913	1	ABC transporter ATP-binding protein
YPDSF_1389	1554708	1555577	1554726	1555577	3	hypothetical protein YPDSF_1389
YPDSF_1390	1555787	1556098	1555814	1556098	6	hypothetical protein YPDSF_1390
YPDSF_1391	1556464	1557300	1556488	1557300	4	hypothetical protein YPDSF_1391
YPDSF_1392	1557701	1558735	1557701	1558717	5	hypothetical protein YPDSF_1392
YPDSF_1394	1560214	1562583	1560457	1562583	1	alpha-galactosidase
YPDSF_1397	1564233	1565225	1564233	1565225	1	C4-dicarboxylate transporter, periplasmic protein
YPDSF_1401	1568921	1569520	1568921	1569460	7	hypothetical protein YPDSF_1401
YPDSF_1406	1574828	1576198	1574831	1576198	11	argininosuccinate synthase
YPDSF_1407	1576403	1577599	1576403	1577548	13	L-lactate dehydrogenase
YPDSF_1408	1577845	1579209	1577845	1579122	1	racemase
YPDSF_1409	1579154	1580191	1579154	1579996	1	hydrolase
YPDSF_1416	1588666	1589013	1588666	1588983	9	hypothetical protein YPDSF_1416
YPDSF_1418	1590723	1592249	1590819	1592249	6	exonuclease I
YPDSF_1419	1593107	1594501	1593107	1594498	2	amino acid permease
YPDSF_1420	1594957	1596159	1594957	1596048	3	hypothetical protein YPDSF_1420
YPDSF_1426	1599733	1600590	1599733	1600560	7	hypothetical protein YPDSF_1426
YPDSF_1427	1601251	1602165	1601266	1602165	24	ATP phosphoribosyltransferase
YPDSF_1428	1602166	1603500	1602169	1603500	19	histidinol dehydrogenase
YPDSF_1429	1603494	1604651	1603503	1604651	8	histidinol-phosphate aminotransferase
YPDSF_1430	1604639	1605715	1604648	1605715	20	imidazole glycerol-phosphate dehydratase/histidinol phosphatase
YPDSF_1431	1605679	1606305	1605715	1606305	9	imidazole glycerol phosphate synthase subunit HisH
YPDSF_1432	1606119	1607048	1606311	1607048	12	1-(5-phosphoribosyl)-5-
YPDSF_1433	1607012	1607806	1607030	1607806	7	imidazole glycerol phosphate synthase subunit HisF
YPDSF_1434	1607779	1608414	1607800	1608414	2	bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase protein
YPDSF_1435	1608614	1610098	1608614	1610023	55	6-phosphogluconate dehydrogenase
YPDSF_1436	1610409	1611308	1610409	1611302	5	UTP-glucose-1-phosphate uridylyltransferase
YPDSF_1437	1611386	1612324	1611386	1612276	6	UTP-glucose-1-phosphate uridylyltransferase
YPDSF_1439	1615249	1617510	1615249	1617510	1	iron-siderophore receptor
YPDSF_1449	1628339	1629955	1628369	1629955	4	membrane protein
YPDSF_1450	1630100	1632025	1630100	1631956	14	putative assembly protein
YPDSF_1451	1632143	1632766	1632143	1632724	9	deoxycytidine triphosphate deaminase
YPDSF_1452	1632829	1633545	1632829	1633470	9	uridine kinase
YPDSF_1453	1633715	1634842	1633715	1634827	11	putative ATPase
YPDSF_1454	1635074	1637119	1635092	1637119	34	methionyl-tRNA synthetase
YPDSF_1457	1639292	1640395	1639319	1640395	1	sugar ABC transporter
YPDSF_1461	1643817	1644521	1643826	1644521	1	hypothetical protein YPDSF_1461
YPDSF_1462	1644830	1645741	1644857	1645741	2	cytidine deaminase
YPDSF_1463	1646091	1647794	1646097	1647794	24	malate dehydrogenase
YPDSF_1464	1648030	1648812	1648075	1648812	2	hypothetical protein YPDSF_1464
YPDSF_1469	1652247	1653773	1652247	1653761	4	galactose/methyl galaxtoside transporter ATP-binding protein
YPDSF_1470	1653991	1655121	1653991	1654983	17	galactose-binding protein
YPDSF_1472	1656952	1657683	1656952	1657656	6	GTP cyclohydrolase I
YPDSF_1474	1659061	1659954	1659085	1659954	1	LysR family transcriptional regulator
YPDSF_1475	1660210	1661367	1660228	1661367	13	alcohol dehydrogenase
YPDSF_1476	1661346	1662230	1661388	1662230	1	esterase
YPDSF_1477	1662657	1665143	1662783	1665143	1	hypothetical protein YPDSF_1477
YPDSF_1481	1668902	1670206	1668932	1670206	9	molybdopterin biosynthesis protein MoeA
YPDSF_1484	1671924	1673705	1671924	1673687	12	ABC transporter ATP-binding protein
YPDSF_1527	1725537	1725872	1725543	1725872	2	sulfite reductase subunit protein
YPDSF_1528	1725924	1726250	1725924	1726202	2	acylphosphatase
YPDSF_1529	1726230	1727486	1726296	1727486	10	hypothetical protein YPDSF_1529
YPDSF_1531	1727973	1728392	1727973	1728389	7	hypothetical protein YPDSF_1531
YPDSF_1532	1728702	1729385	1728705	1729385	2	hypothetical protein YPDSF_1532
YPDSF_1533	1729564	1730028	1729564	1730028	4	methylglyoxal synthase
YPDSF_1534	1730089	1732164	1730089	1732143	3	DNA helicase IV
YPDSF_1535	1732283	1732783	1732337	1732783	2	hypothetical protein YPDSF_1535
YPDSF_1536	1732762	1734951	1732813	1734951	5	hypothetical protein YPDSF_1536
YPDSF_1539	1736745	1737842	1736781	1737842	80	outer membrane protein A
YPDSF_1541	1738660	1739181	1738660	1739154	4	hypothetical protein YPDSF_1541
YPDSF_1542	1739290	1741077	1739305	1741077	11	Lon protease
YPDSF_1543	1741026	1741664	1741038	1741664	11	3-hydroxydecanoyl-(acyl carrier protein) dehydratase
YPDSF_1547	1744555	1745598	1744570	1745598	4	hypothetical protein YPDSF_1547
YPDSF_1550	1746755	1747513	1746755	1747486	5	pyridoxine 5'-phosphate synthase
YPDSF_1551	1747645	1748379	1747645	1748370	1	DNA repair protein RecO
YPDSF_1552	1748380	1749291	1748380	1749291	8	GTP-binding protein Era
YPDSF_1553	1749288	1749971	1749288	1749968	6	ribonuclease III
YPDSF_1554	1750320	1751327	1750320	1751318	9	signal peptidase I
YPDSF_1555	1751328	1753127	1751328	1753127	24	GTP-binding protein LepA
YPDSF_1556	1753576	1754481	1753627	1754481	1	hypothetical protein YPDSF_1556
YPDSF_1558	1754954	1755991	1754954	1755910	7	periplasmic negative regulator of sigmaE
YPDSF_1559	1755910	1756602	1755910	1756566	2	anti-RNA polymerase sigma factor SigE
YPDSF_1560	1756592	1757200	1756592	1757167	1	RNA polymerase sigma factor RpoE
YPDSF_1561	1757349	1758992	1757355	1758992	8	L-aspartate oxidase
YPDSF_1563	1760264	1761598	1760273	1761598	19	ATP-dependent RNA helicase SrmB
YPDSF_1566	1763604	1764071	1763604	1763987	10	autonomous glycyl radical cofactor GrcA
YPDSF_1567	1764289	1765026	1764340	1765026	3	uracil-DNA glycosylase
YPDSF_1568	1765117	1765773	1765117	1765764	4	pyrrolidone-carboxylate peptidase
YPDSF_1571	1767606	1768382	1767606	1768343	1	LamB/YcsF family protein
YPDSF_1572	1768340	1769320	1768340	1769290	5	hypothetical protein YPDSF_1572
YPDSF_1573	1769395	1769958	1769395	1769940	6	hypothetical protein YPDSF_1573
YPDSF_1574	1770559	1771320	1770559	1771305	6	putative hydrolase-oxidase
YPDSF_1589	1785058	1786764	1785058	1786743	21	phosphoglucomutase
YPDSF_1590	1786774	1787331	1786774	1787301	5	replication initiation regulator SeqA
YPDSF_1591	1787793	1788164	1787796	1788164	1	hypothetical protein YPDSF_1591
YPDSF_1592	1788459	1789247	1788459	1789220	1	hypothetical protein YPDSF_1592
YPDSF_1594	1790151	1790510	1790151	1790498	2	N,N'-diacetylchitobiose-specific PTS system transporter subunit IIA
YPDSF_1600	1794293	1795537	1794293	1795468	3	voltage-gated potassium channel
YPDSF_1601	1796071	1796415	1796086	1796415	3	acid-resistance protein
YPDSF_1603	1797810	1798814	1797810	1798802	1	urea transporter
YPDSF_1605	1799127	1800026	1799127	1799960	1	hypothetical protein YPDSF_1605
YPDSF_1606	1799957	1800667	1799957	1800619	11	urease accessory protein
YPDSF_1607	1800746	1801453	1800746	1801432	2	urease accessory protein
YPDSF_1608	1801454	1802170	1801454	1802149	12	urease accessory protein UreE
YPDSF_1609	1802445	1804208	1802445	1804163	38	urease subunit alpha
YPDSF_1610	1804253	1804813	1804253	1804780	8	urease subunit beta
YPDSF_1611	1804740	1805060	1804740	1805042	10	urease subunit gamma
YPDSF_1616	1809476	1811071	1809476	1811053	13	solute-binding protein
YPDSF_1617	1811888	1812160	1811888	1812100	2	cold shock protein
YPDSF_1618	1812539	1812946	1812608	1812946	3	hypothetical protein YPDSF_1618
YPDSF_1619	1813111	1813560	1813111	1813560	1	hypothetical protein YPDSF_1619
YPDSF_1624	1818239	1819222	1818251	1819222	3	ribonucleotide-diphosphate reductase subunit beta
YPDSF_1625	1819763	1821097	1819898	1821097	3	glycine betaine/L-proline transport ATP-binding protein
YPDSF_1626	1821075	1822244	1821090	1822244	1	glycine betaine transporter membrane protein
YPDSF_1627	1822274	1823296	1822292	1823296	15	glycine betaine transporter periplasmic subunit
YPDSF_1628	1823526	1824488	1823526	1824476	3	hypothetical protein YPDSF_1628
YPDSF_1630	1826545	1827369	1826545	1827309	4	DNA polymerase III subunit epsilon
YPDSF_1631	1827355	1827843	1827379	1827843	1	ribonuclease H
YPDSF_1633	1828422	1829417	1828662	1829417	2	hydroxyacylglutathione hydrolase
YPDSF_1634	1829426	1830877	1829450	1830877	1	membrane-bound lytic murein transglycosylase D
YPDSF_1635	1830920	1831711	1830920	1831681	2	hypothetical protein YPDSF_1635
YPDSF_1636	1832562	1833374	1832562	1833365	1	2,5-diketo-D-gluconate reductase B
YPDSF_1637	1839534	1840100	1839534	1840100	1	D,D-heptose 1,7-bisphosphate phosphatase
YPDSF_1638	1840275	1841318	1840287	1841318	3	DL-methionine transporter ATP-binding subunit
YPDSF_1639	1841299	1841964	1841311	1841964	1	DL-methionine transporter permease subunit
YPDSF_1640	1841968	1842843	1842028	1842843	20	DL-methionine transporter substrate-binding subunit
YPDSF_1641	1842952	1843368	1842961	1843368	3	outer membrane lipoprotein
YPDSF_1643	1844161	1845894	1844176	1845894	37	prolyl-tRNA synthetase
YPDSF_1644	1846028	1846771	1846028	1846711	6	lipoprotein involved with copper homeostasis and adhesion
YPDSF_1647	1847969	1848205	1848005	1848205	3	hypothetical protein YPDSF_1647
YPDSF_1648	1848186	1848452	1848192	1848452	2	Rho-binding antiterminator
YPDSF_1649	1848717	1849043	1848717	1849034	1	cytochrome
YPDSF_1650	1849271	1850665	1849271	1850653	2	tRNA(Ile)-lysidine synthetase
YPDSF_1651	1850655	1851068	1850655	1851053	2	hypothetical protein YPDSF_1651
YPDSF_1652	1851237	1852208	1851237	1852196	16	acetyl-CoA carboxylase carboxyltransferase subunit alpha
YPDSF_1653	1852209	1855736	1852209	1855724	8	DNA polymerase III subunit alpha
YPDSF_1654	1855854	1856486	1855854	1856450	2	ribonuclease HII
YPDSF_1655	1856447	1857634	1856447	1857631	4	lipid-A-disaccharide synthase
YPDSF_1656	1857635	1858426	1857635	1858423	5	UDP-N-acetylglucosamine acyltransferase
YPDSF_1657	1858427	1859065	1858427	1858957	10	(3R)-hydroxymyristoyl-ACP dehydratase
YPDSF_1658	1859115	1860140	1859115	1860137	5	UDP-3-O-
YPDSF_1659	1860141	1860737	1860141	1860689	17	periplasmic chaperone
YPDSF_1660	1860796	1863201	1860796	1863183	47	outer membrane protein assembly factor YaeT
YPDSF_1661	1863220	1864611	1863220	1864575	3	zinc metallopeptidase RseP
YPDSF_1662	1864604	1865461	1864604	1865452	2	CDP-diglyceride synthase
YPDSF_1663	1865462	1866229	1865462	1866220	3	undecaprenyl pyrophosphate synthetase
YPDSF_1664	1866444	1867679	1866444	1867640	8	1-deoxy-D-xylulose 5-phosphate reductoisomerase
YPDSF_1665	1867854	1868546	1867854	1868411	15	ribosome recycling factor
YPDSF_1666	1868547	1869317	1868547	1869272	17	uridylate kinase
YPDSF_1668	1869481	1870338	1869481	1870338	46	elongation factor Ts
YPDSF_1669	1870466	1871320	1870466	1871191	44	30S ribosomal protein S2
YPDSF_1670	1871587	1872417	1871626	1872417	7	methionine aminopeptidase
YPDSF_1671	1872387	1875158	1872477	1875158	8	PII uridylyl-transferase
YPDSF_1672	1875183	1876157	1875333	1876157	22	2,3,4,5-tetrahydropyridine-2,6-carboxylate N-succinyltransferase
YPDSF_1673	1876263	1876670	1876281	1876670	12	hypothetical protein YPDSF_1673
YPDSF_1674	1876760	1877236	1876760	1877209	7	flavodoxin
YPDSF_1675	1877237	1878013	1877237	1878010	4	tRNA pseudouridine synthase C
YPDSF_1676	1878010	1878519	1878010	1878342	3	hypothetical protein YPDSF_1676
YPDSF_1678	1879744	1880352	1879744	1880295	2	SecY interacting protein Syd
YPDSF_1679	1880388	1881272	1880427	1881272	1	7-cyano-7-deazaguanine reductase
YPDSF_1680	1881323	1882789	1881425	1882789	19	hypothetical protein YPDSF_1680
YPDSF_1682	1884055	1885179	1884055	1885161	4	putative RNA 2'-O-ribose methyltransferase
YPDSF_1685	1887127	1888497	1887193	1888497	2	cysteine sulfinate desulfinase
YPDSF_1686	1888566	1889075	1888632	1889075	3	hypothetical protein YPDSF_1686
YPDSF_1687	1889111	1889950	1889111	1889938	3	hypothetical protein YPDSF_1687
YPDSF_1688	1890081	1891277	1890081	1891253	2	murein transglycosylase A
YPDSF_1689	1892175	1893443	1892175	1893425	3	N-acetylmuramoyl-L-alanine amidase AmiC precursor
YPDSF_1693	1895696	1896859	1895696	1896859	1	N-acetylglutamate synthase
YPDSF_1694	1897014	1899005	1897014	1898972	3	exonuclease V subunit alpha
YPDSF_1695	1898969	1902733	1898969	1902631	16	exonuclease V subunit beta
YPDSF_1696	1902628	1905528	1902628	1905516	54	protease III precursor
YPDSF_1697	1905598	1909014	1905598	1908969	8	exonuclease V subunit gamma
YPDSF_1702	1911373	1912173	1911373	1912167	11	thymidylate synthase
YPDSF_1703	1912174	1913046	1912174	1913046	4	prolipoprotein diacylglyceryl transferase
YPDSF_1704	1913297	1915555	1913297	1915543	4	fused phosphoenolpyruvate-protein phosphotransferase PtsP/GAF domain
YPDSF_1705	1915556	1916101	1915556	1916083	1	dinucleoside polyphosphate hydrolase
YPDSF_1707	1917777	1918895	1917855	1918895	15	putative aldo-keto reductase
YPDSF_1710	1921081	1923303	1921081	1923237	11	bifunctional acyl-
YPDSF_1711	1923686	1925974	1923686	1925947	4	biotin sulfoxide reductas2
YPDSF_1712	1925984	1927279	1926257	1927279	5	DNA-binding transcriptional regulator GalR
YPDSF_1713	1927276	1928547	1927276	1928538	2	diaminopimelate decarboxylase
YPDSF_1714	1928675	1929694	1928753	1929694	2	DNA-binding transcriptional regulator LysR
YPDSF_1716	1931220	1932140	1931220	1932128	2	LysR family transcriptional regulator
YPDSF_1717	1932025	1933122	1932235	1933122	21	hypothetical protein YPDSF_1717
YPDSF_1718	1933199	1933870	1933235	1933870	4	hypothetical protein YPDSF_1718
YPDSF_1723	1938244	1939248	1938412	1939248	1	5-keto-4-deoxyuronate isomerase
YPDSF_1724	1939229	1940101	1939295	1940101	7	2-deoxy-D-gluconate 3-dehydrogenase
YPDSF_1729	1945090	1946397	1945105	1946397	23	sugar-binding protein
YPDSF_1732	1948709	1950118	1948727	1950118	1	transport protein
YPDSF_1733	1950333	1951187	1950333	1951184	10	N-acetylmuramoyl-L-alanine amidase
YPDSF_1734	1951569	1952363	1951569	1952360	18	IclR family transcriptional regulator
YPDSF_1736	1953995	1955407	1954040	1955407	1	transport protein
YPDSF_1742	1962247	1963140	1962247	1963128	9	heat shock protein HtpX
YPDSF_1743	1963583	1965703	1963583	1965655	38	carboxy-terminal protease
YPDSF_1744	1965675	1966400	1965675	1966388	6	putative solute/DNA competence effector
YPDSF_1745	1966484	1967044	1966484	1966981	1	hypothetical protein YPDSF_1745
YPDSF_1747	1968417	1971080	1968429	1971080	4	hypothetical protein YPDSF_1747
YPDSF_1754	1978040	1978288	1978049	1978288	1	hypothetical protein YPDSF_1754
YPDSF_1755	1978398	1978790	1978398	1978787	3	hypothetical protein YPDSF_1755
YPDSF_1759	1981946	1983238	1981946	1983202	3	lipoprotein
YPDSF_1760	1983595	1983846	1983595	1983843	3	hypothetical protein YPDSF_1760
YPDSF_1761	1984966	1986219	1984990	1986219	2	alanine racemase
YPDSF_1762	1986838	1987803	1986838	1987791	7	hypothetical protein YPDSF_1762
YPDSF_1763	1987891	1988478	1987891	1988436	1	surface protein
YPDSF_1764	1988312	1990534	1988312	1990522	6	hypothetical protein YPDSF_1764
YPDSF_1765	1990879	1991655	1990879	1991643	28	N-acetylmuramoyl-L-alanine amidase
YPDSF_1767	1992214	1992867	1992214	1992858	2	chemotaxis regulator CheZ
YPDSF_1773	1999159	1999893	1999159	1999797	2	hypothetical protein YPDSF_1773
YPDSF_1776	2007614	2008309	2007614	2008279	1	putative DNA-binding protein
YPDSF_1779	2009830	2011077	2009842	2011077	1	membrane protein
YPDSF_1781	2012029	2014338	2012029	2014194	1	chemotaxis protein CheA
YPDSF_1786	2018725	2021436	2018725	2021424	1	Mg(2+) transport ATPase protein B
YPDSF_1791	2025972	2026235	2025972	2026184	4	cold shock protein
YPDSF_1792	2026686	2029907	2026725	2029907	5	beta-D-galactosidase
YPDSF_1793	2030239	2031324	2030314	2031324	15	Zinc-binding dehydrogenase
YPDSF_1794	2031583	2032140	2031607	2032140	2	hypothetical protein YPDSF_1794
YPDSF_1797	2033139	2034086	2033187	2034086	3	hypothetical protein YPDSF_1797
YPDSF_1798	2034362	2034592	2034389	2034592	4	hypothetical protein YPDSF_1798
YPDSF_1803	2037279	2038151	2037294	2038151	11	hypothetical protein YPDSF_1803
YPDSF_1805	2040759	2041031	2040771	2041031	3	hypothetical protein YPDSF_1805
YPDSF_1807	2042496	2043854	2042496	2043749	73	isocitrate dehydrogenase
YPDSF_1808	2043859	2044506	2043880	2044506	1	pseudouridine synthase
YPDSF_1809	2044496	2044945	2044499	2044945	4	hypothetical protein YPDSF_1809
YPDSF_1810	2045021	2046247	2045132	2046247	7	tRNA-specific 2-thiouridylase MnmA
YPDSF_1811	2046278	2046931	2046305	2046931	3	hypothetical protein YPDSF_1811
YPDSF_1812	2046974	2048362	2046992	2048362	30	adenylosuccinate lyase
YPDSF_1814	2049363	2050055	2049384	2050055	12	DNA-binding transcriptional regulator PhoP
YPDSF_1815	2050046	2051515	2050061	2051515	2	sensor protein PhoQ
YPDSF_1816	2051512	2052720	2051545	2052720	9	hypothetical protein YPDSF_1816
YPDSF_1817	2053141	2054442	2053141	2054376	4	peptidase T
YPDSF_1818	2054706	2055590	2054706	2055542	4	NAD-dependent deacetylase
YPDSF_1820	2055736	2056524	2055736	2056506	5	N-acetyl-D-glucosamine kinase
YPDSF_1821	2056525	2057823	2056525	2057772	2	outer membrane-specific lipoprotein transporter subunit LolE
YPDSF_1822	2057772	2058545	2057772	2058476	10	lipoprotein transporter ATP-binding subunit
YPDSF_1823	2058469	2059680	2058469	2059671	1	outer membrane-specific lipoprotein transporter subunit LolC
YPDSF_1824	2059935	2063387	2059941	2063387	26	transcription-repair coupling factor
YPDSF_1825	2063626	2064204	2063626	2064165	3	hypothetical protein YPDSF_1825
YPDSF_1830	2067327	2068640	2067327	2068631	16	NADH dehydrogenase
YPDSF_1831	2069006	2069596	2069006	2069548	1	hypothetical protein YPDSF_1831
YPDSF_1832	2069676	2070719	2069676	2070695	5	beta-hexosaminidase
YPDSF_1834	2071625	2072221	2071625	2072200	2	putative lipoprotein
YPDSF_1836	2072665	2073033	2072665	2073018	7	purine nucleoside phosphoramidase
YPDSF_1837	2073192	2074109	2073192	2074010	10	shikimate 5-dehydrogenase
YPDSF_1839	2075101	2076582	2075101	2076534	12	glucose-specific PTS system IIBC components
YPDSF_1840	2076840	2077715	2076840	2077649	4	putative metallodependent hydrolase
YPDSF_1841	2077664	2078740	2077664	2078686	2	DNA polymerase III subunit delta'
YPDSF_1842	2078686	2079333	2078686	2079324	6	thymidylate kinase
YPDSF_1843	2079314	2080375	2079314	2080339	1	hypothetical protein YPDSF_1843
YPDSF_1844	2080608	2081426	2080608	2081414	1	4-amino-4-deoxychorismate lyase
YPDSF_1846	2082488	2083774	2082488	2083729	11	3-oxoacyl-(acyl carrier protein) synthase II
YPDSF_1847	2083824	2084180	2083824	2084060	8	acyl carrier protein
YPDSF_1848	2084214	2084981	2084214	2084948	14	3-ketoacyl-(acyl-carrier-protein) reductase
YPDSF_1849	2084962	2085903	2084962	2085891	9	malonyl CoA-acyl carrier protein transacylase
YPDSF_1850	2085929	2086885	2085929	2086879	9	3-oxoacyl-(acyl carrier protein) synthase III
YPDSF_1851	2086886	2087932	2086886	2087920	2	putative glycerol-3-phosphate acyltransferase PlsX
YPDSF_1852	2087954	2088133	2087954	2088121	8	50S ribosomal protein L32
YPDSF_1853	2088134	2088670	2088134	2088658	6	hypothetical protein YPDSF_1853
YPDSF_1854	2088773	2089396	2088788	2089396	3	Maf-like protein
YPDSF_1856	2091002	2094706	2091056	2094706	64	ribonuclease E
YPDSF_1858	2094964	2095275	2094964	2095251	6	hypothetical protein YPDSF_1858
YPDSF_1859	2095417	2096532	2095486	2096532	31	dihydroorotase
YPDSF_1860	2096827	2097090	2096845	2097090	3	DNA damage-inducible protein I
YPDSF_1861	2097587	2097892	2097596	2097892	1	biofilm formation regulatory protein BssS
YPDSF_1863	2099391	2100539	2099424	2100539	7	N-methyltryptophan oxidase
YPDSF_1864	2100779	2101420	2100806	2101420	1	LuxR family regulatory protein
YPDSF_1865	2101992	2103080	2101992	2103050	1	putative transport protein
YPDSF_1866	2103199	2104329	2103199	2104266	1	hypothetical protein YPDSF_1866
YPDSF_1871	2106407	2107069	2106425	2107069	2	N-acylhomoserine lactone synthase YpeI
YPDSF_1872	2107062	2107811	2107062	2107799	3	quorum-sensing transcriptional activator YpeR
YPDSF_1873	2108286	2109278	2108286	2109212	1	LysR family transcriptional regulator
YPDSF_1877	2112676	2113275	2112676	2113230	4	hypothetical protein YPDSF_1877
YPDSF_1878	2113241	2114269	2113241	2114245	20	hypothetical protein YPDSF_1878
YPDSF_1879	2114263	2115228	2114263	2115213	8	hypothetical protein YPDSF_1879
YPDSF_1880	2115210	2116583	2115210	2116556	10	hypothetical protein YPDSF_1880
YPDSF_1881	2116965	2120264	2116965	2120252	12	hypothetical protein YPDSF_1881
YPDSF_1882	2120249	2121274	2120249	2121229	4	hypothetical protein YPDSF_1882
YPDSF_1885	2125486	2126661	2125486	2126607	2	hypothetical protein YPDSF_1885
YPDSF_1887	2127689	2128753	2127689	2128744	1	hypothetical protein YPDSF_1887
YPDSF_1889	2129716	2130609	2129716	2130591	1	sugar ABC transporter, permease protein
YPDSF_1891	2132189	2133298	2132258	2133298	3	LacI family transcriptional regulator
YPDSF_1892	2133267	2134703	2133315	2134703	5	phosphomannomutase
YPDSF_1909	2159341	2160366	2159362	2160366	1	LacI family transcriptional regulator
YPDSF_1913	2163019	2163939	2163019	2163936	9	sugar binding protein precursor
YPDSF_1914	2164111	2165373	2164111	2165337	3	zinc-binding dehydrogenase
YPDSF_1917	2167564	2168550	2167564	2168502	1	membrane protein
YPDSF_1918	2168818	2169363	2168818	2169342	8	outer membrane protein X
YPDSF_1920	2170638	2171147	2170650	2171147	1	hypothetical protein YPDSF_1920
YPDSF_1922	2172167	2172706	2172203	2172706	30	DNA starvation/stationary phase protection protein Dps
YPDSF_1923	2173023	2174153	2173026	2174153	25	hypothetical protein YPDSF_1923
YPDSF_1924	2174645	2175466	2174723	2175466	19	glutamine ABC transporter periplasmic protein
YPDSF_1926	2176049	2176876	2176067	2176876	5	glutamine ABC transporter ATP-binding protein
YPDSF_1929	2179161	2180174	2179161	2180171	5	putative SAM-dependent methyltransferase
YPDSF_1930	2180450	2180719	2180459	2180719	2	hypothetical protein YPDSF_1930
YPDSF_1932	2181100	2182074	2181100	2182059	10	glycosyl transferase family protein
YPDSF_1933	2182125	2183699	2182125	2183540	1	O-succinylbenzoic acid--CoA ligase
YPDSF_1935	2184499	2185479	2184499	2185356	8	naphthoate synthase
YPDSF_1936	2185370	2186269	2185370	2186188	1	acyl-CoA thioester hydrolase YfbB
YPDSF_1938	2188116	2189498	2188116	2189489	1	menaquinone-specific isochorismate synthase
YPDSF_1939	2190011	2190688	2190011	2190655	3	hypothetical protein YPDSF_1939
YPDSF_1940	2191210	2191605	2191210	2191518	7	hypothetical protein YPDSF_1940
YPDSF_1943	2192444	2194321	2192444	2194312	4	phosphogluconate dehydratase
YPDSF_1945	2194867	2196306	2194867	2196183	3	sugar transporter
YPDSF_1946	2196729	2197697	2196729	2197679	38	D-isomer specific 2-hydroxyacid dehydrogenase family protein
YPDSF_1947	2198145	2199152	2198145	2199137	5	LacI family transcriptional regulator
YPDSF_1948	2199603	2200889	2199606	2200889	5	putative lipoprotein
YPDSF_1949	2201507	2202412	2201543	2202412	19	gluconate 5-dehydrogenase
YPDSF_1950	2202413	2202997	2202461	2202997	5	thermosensitive gluconokinase
YPDSF_1951	2203042	2203542	2203075	2203542	9	hypothetical protein YPDSF_1951
YPDSF_1955	2208341	2210194	2208341	2210185	3	NADH dehydrogenase subunit L
YPDSF_1958	2211039	2211584	2211039	2211581	10	NADH dehydrogenase subunit I
YPDSF_1959	2211596	2212594	2211596	2212573	3	NADH dehydrogenase subunit H
YPDSF_1960	2212570	2215356	2212570	2215314	34	NADH dehydrogenase subunit G
YPDSF_1961	2215401	2216816	2215401	2216786	22	NADH dehydrogenase I subunit F
YPDSF_1962	2216783	2217361	2216783	2217346	8	NADH dehydrogenase subunit E
YPDSF_1963	2217349	2219148	2217349	2219145	42	bifunctional NADH:ubiquinone oxidoreductase subunit C/D
YPDSF_1964	2219286	2219975	2219286	2219963	4	NADH dehydrogenase subunit B
YPDSF_1965	2220065	2220568	2220065	2220565	2	NADH dehydrogenase subunit A
YPDSF_1966	2221244	2222206	2221244	2222176	6	LysR family transcriptional regulator
YPDSF_1967	2222932	2224245	2223031	2224245	12	aminotransferase AlaT
YPDSF_1968	2224393	2224989	2224396	2224989	1	hypothetical protein YPDSF_1968
YPDSF_1970	2227456	2228124	2227456	2228112	12	putative phosphatase
YPDSF_1971	2228277	2228804	2228277	2228771	6	hypothetical protein YPDSF_1971
YPDSF_1973	2229922	2231148	2229946	2231148	14	acetate kinase
YPDSF_1974	2231304	2233469	2231316	2233469	22	phosphate acetyltransferase
YPDSF_1975	2233735	2234841	2233735	2234769	5	LacI family transcriptional regulator
YPDSF_1976	2235068	2235526	2235083	2235526	2	phosphotransferase enzyme II, A component
