locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
146056	NP_406221.1	16122908	108	3032199	3031513	-	YPO2704	ung	putative uracil-DNA glycosylase (NCBI ptt file)	COG692	L	Uracil DNA glycosylase	TIGR00628 uracil-DNA glycosylase [ung]	DNA metabolism:DNA replication, recombination, and repair	GO:0006284,GO:0004844	3.2.2.-	
146057	NP_406222.1	16122909	108	3032552	3032935	+	YPO2705	YPO2705	conserved hypothetical protein (NCBI ptt file)	COG3445	R	Acid-induced glycyl radical enzyme			GO:0008152,GO:0003824		
146058	NP_406223.1	16122910	108	3033114	3034076	+	YPO2706	yplA	phospholipase A (NCBI ptt file)						GO:0017063	3.1.1.32	Phospholipase A(1).
146059	NP_406224.1	16122911	108	3034154	3034810	+	YPO2707	yplB	putative phospholipase A accessory protein (NCBI ptt file)	COG666	R	FOG: Ankyrin repeat					
146060	NP_406225.1	16122912	108	3036266	3034941	-	YPO2708	srmB	ATP-dependent RNA helicase (NCBI ptt file)	COG513	LKJ	Superfamily II DNA and RNA helicases			GO:0003676,GO:0005524,GO:0008026	3.6.1.-	
146061	NP_406226.1	16122913	108	3036506	3037264	+	YPO2709	YPO2709	conserved hypothetical protein (NCBI ptt file)	COG4123	R	Predicted O-methyltransferase			GO:0032259,GO:0003676,GO:0008168		
146062	NP_406227.1	16122914	108	3039184	3037547	-	YPO2710	nadB	L-aspartate oxidase (NCBI ptt file)	COG29	H	Aspartate oxidase	TIGR00551 L-aspartate oxidase [nadB]	Biosynthesis of cofactors, prosthetic groups, and carriers:Pyridine nucleotides	GO:0006118,GO:0009435,GO:0005737,GO:0008734	1.4.3.16	L-aspartate oxidase.
146063	NP_406228.1	16122915	108	3039372	3039947	+	YPO2711	rpoE	RNA polymerase sigma E factor (NCBI ptt file)	COG1595	K	DNA-directed RNA polymerase specialized sigma subunit, sigma24 homolog	TIGR02937 RNA polymerase sigma factor, sigma-70 family,TIGR02939 RNA polymerase sigma factor RpoE [rpoE]		GO:0006352,GO:0006355,GO:0003700,GO:0016987		
146064	NP_406229.1	16122916	108	3039973	3040629	+	YPO2712	rseA	sigma E factor negative regulatory protein (NCBI ptt file)	COG3073	T	Negative regulator of sigma E activity					
146065	NP_406230.1	16122917	108	3040629	3041585	+	YPO2713	rseB	sigma E factor regulatory protein (NCBI ptt file)	COG3026	T	Negative regulator of sigma E activity					
146066	NP_406231.1	16122918	108	3041582	3042037	+	YPO2714	rseC	sigma E factor regulatory protein (NCBI ptt file)	COG3086	T	Positive regulator of sigma E activity					
146067	NP_406232.1	16122919	108	3042912	3042058	-	YPO2715	YPO2715	putative membrane protein (NCBI ptt file)								
146068	NP_406233.1	16122920	108	3043412	3045211	+	YPO2716	lepA	putative GTP-binding elongation factor (NCBI ptt file)	COG481	M	Membrane GTPase LepA	TIGR00231 small GTP-binding protein domain,TIGR01393 GTP-binding protein LepA [lepA]	Unknown function:General	GO:0006412,GO:0003924,GO:0005525,GO:0008547	3.6.5.3	Protein-synthesizing GTPase.
146069	NP_406234.1	16122921	108	3045221	3046219	+	YPO2717	lepB	signal peptidase I (NCBI ptt file)				TIGR02227 signal peptidase I [lepB],TIGR02227 signal peptidase I [lepB]	Protein fate:Protein and peptide secretion and trafficking	GO:0006508,GO:0016021,GO:0009004	3.4.21.89	Signal peptidase I.
146070	NP_406235.1	16122922	108	3046571	3047251	+	YPO2718	rnc	ribonuclease III (NCBI ptt file)	COG571	K	dsRNA-specific ribonuclease	TIGR02191 ribonuclease III [rnc]	Transcription:RNA processing	GO:0016075,GO:0006396,GO:0005622,GO:0003725,GO:0004525	3.1.26.3	Ribonuclease III.
146071	NP_406236.1	16122923	108	3047248	3048159	+	YPO2719	era	putative GTP-binding protein (NCBI ptt file)	COG1159	R	GTPase	TIGR00231 small GTP-binding protein domain,TIGR00436 GTP-binding protein Era [era]	Protein synthesis:Other	GO:0015684,GO:0005622,GO:0016021,GO:0009276,GO:0003723,GO:0015093,GO:0005525		
146072	NP_406237.1	16122924	108	3048169	3048894	+	YPO2720	recO	DNA repair protein (NCBI ptt file)	COG1381	L	Recombinational DNA repair protein (RecF pathway)	TIGR00613 DNA repair protein RecO [recO]	DNA metabolism:DNA replication, recombination, and repair	GO:0006281,GO:0006310,GO:0043087		
146073	NP_406238.1	16122925	108	3049021	3050043	+	YPO2721	YPO2721	transposase for insertion sequence IS100 (NCBI ptt file)	COG4584	L	Transposase and inactivated derivatives			GO:0006310,GO:0015074,GO:0000150,GO:0003677		
146074	NP_406239.1	16122926	108	3050040	3050822	+	YPO2722	YPO2722	insertion sequence IS100, ATP-binding protein (NCBI ptt file)	COG1484	L	DNA replication protein			GO:0005524,GO:0017111		
146075	NP_406240.1	16122927	108	3050889	3051674	+	YPO2723	YPO2723	putative OmpA family protein (NCBI ptt file)				TIGR03350 type VI secretion system OmpA/MotB family protein	Cellular processes:Pathogenesis	GO:0009279		
146076	NP_406241.1	16122928	108	3051683	3055510	+	YPO2724	YPO2724	putative membrane protein (NCBI ptt file)	COG3523	S	Uncharacterized protein conserved in bacteria	TIGR03348 type VI secretion protein IcmF [icmF]	Cellular processes:Pathogenesis			
146077	NP_406242.1	16122929	108	3055804	3058569	+	YPO2725	YPO2725	conserved hypothetical protein (NCBI ptt file)	COG3501	S	Uncharacterized protein conserved in bacteria	TIGR01646 Rhs element Vgr protein,TIGR03361 type VI secretion system Vgr family protein				
146078	NP_406243.1	16122930	108	3058928	3059776	+	YPO2726	YPO2726	hypothetical protein (NCBI ptt file)								
146079	NP_406244.1	16122931	108	3059796	3060602	+	YPO2727	YPO2727	conserved hypothetical protein (NCBI ptt file)	COG4455	R	Protein of avirulence locus involved in temperature-dependent protein secretion					
146080	NP_406245.1	16122932	108	3060699	3061178	+	YPO2728	YPO2728	conserved hypothetical protein (NCBI ptt file)	COG3518	S	Uncharacterized protein conserved in bacteria					
146081	NP_406246.1	16122933	108	3061203	3061550	+	YPO2729	YPO2729	putative membrane protein (NCBI ptt file)								
146082	NP_406247.1	16122934	108	3061948	3061607	-	YPO2730	YPO2730	conserved hypothetical protein (NCBI ptt file)	COG2824	P	Uncharacterized Zn-ribbon-containing protein involved in phosphonate metabolism	TIGR00686 putative alkylphosphonate utilization operon protein PhnA	Unknown function:General	GO:0047400	3.11.1.2	Phosphonoacetate hydrolase.
146083	NP_406248.1	16122935	108	3064363	3062324	-	YPO2731	YPO2731	putative membrane protein (NCBI ptt file)								
146084	NP_406249.1	16122936	108	3064910	3064368	-	YPO2732	lemA	putative exported protein (NCBI ptt file)	COG1704	S	Uncharacterized conserved protein					
5922278			108	3065197	3065271	+	YPt_37	YPt_37	tRNA-Arg (RefSeq)								
146085	NP_406250.1	16122937	108	3065526	3065993	+	YPO2733	YPO2733	putative exported protein (NCBI ptt file)								
146086	NP_406251.1	16122938	108	3066438	3067094	+	YPO2734	ccmA	putative heme exporter protein A (NCBI ptt file)	COG4133	O	ABC-type transport system involved in cytochrome c biogenesis, ATPase component	TIGR01189 heme ABC exporter, ATP-binding protein CcmA [ccmA]	Transport and binding proteins:Other	GO:0017004,GO:0030288,GO:0005524,GO:0015439	3.6.3.41	Heme-transporting ATPase.
146087	NP_406252.1	16122939	108	3067064	3067723	+	YPO2735	ccmB	heme exporter protein B (NCBI ptt file)	COG2386	O	ABC-type transport system involved in cytochrome c biogenesis, permease component	TIGR01190 heme exporter protein CcmB [ccmB]	Transport and binding proteins:Other	GO:0015886,GO:0017004,GO:0016020,GO:0015232		
146088	NP_406253.1	16122940	108	3067786	3068523	+	YPO2736	ccmC	putative heme exporter protein C (NCBI ptt file)	COG755	O	ABC-type transport system involved in cytochrome c biogenesis, permease component	TIGR01191 heme exporter protein CcmC [ccmC]	Transport and binding proteins:Other	GO:0008535,GO:0017004,GO:0015886,GO:0016020,GO:0015232		
146089	NP_406254.1	16122941	108	3068520	3068822	+	YPO2737	ccmD	putative heme exporter protein D (NCBI ptt file)	COG3114	U	Heme exporter protein D	TIGR03141 heme exporter protein CcmD [ccmD]		GO:0006810,GO:0016021		
146090	NP_406255.1	16122942	108	3068819	3069313	+	YPO2738	ccmE	putative cytochrome c-type biogenesis protein (NCBI ptt file)	COG2332	O	Cytochrome c-type biogenesis protein CcmE			GO:0017004		
146091	NP_406256.1	16122943	108	3069310	3071280	+	YPO2739	ccmF	putative cytochrome c-type biogenesis protein (NCBI ptt file)	COG1138	O	Cytochrome c biogenesis factor	TIGR00353 cytochrome c-type biogenesis protein CcmF [ccmF]	Energy metabolism:Electron transport	GO:0008535,GO:0017004,GO:0015886,GO:0016020,GO:0015232		
146092	NP_406257.1	16122944	108	3071277	3071843	+	YPO2740	ccmG	thiol:disulfide interchange protein DsbE (NCBI ptt file)	COG526	OC	Thiol-disulfide isomerase and thioredoxins	TIGR00385 periplasmic protein thiol:disulfide oxidoreductases, DsbE subfamily [dsbE]	Protein fate:Protein folding and stabilization	GO:0006662,GO:0017004,GO:0045454,GO:0030288,GO:0015035,GO:0015036,GO:0016209		
146093	NP_406258.1	16122945	108	3071840	3072352	+	YPO2741	ccmH	putative cytochrome c-type biogenesis protein (NCBI ptt file)	COG3088	O	Uncharacterized protein involved in biosynthesis of c-type cytochromes					
5922279	YP_002347689.1	218929814	108	3072352	3073578	+	YP02742	YP02742	putative cytochrome c-type biogenesis protein (RefSeq)	COG4235	O	Cytochrome c biogenesis factor	TIGR03142 cytochrome c-type biogenesis protein CcmI [ccmI]	Energy metabolism:Electron transport	GO:0005488		
146095	NP_406260.1	16122947	108	3073614	3074378	+	YPO2743	vacJ	VacJ lipoprotein (NCBI ptt file)	COG2853	M	Surface lipoprotein			GO:0016020		
146096	NP_406261.1	16122948	108	3075756	3074485	-	YPO2744	fadL	putative long-chain fatty acid transport protein (NCBI ptt file)	COG2067	I	Long-chain fatty acid transport protein			GO:0006810,GO:0009279,GO:0016021,GO:0005215		
146097	NP_406262.1	16122949	108	3076164	3076460	+	YPO2745	YPO2745	conserved hypothetical protein (NCBI ptt file)	COG3691	S	Uncharacterized protein conserved in bacteria	TIGR00743 conserved hypothetical protein	Hypothetical proteins:Conserved			
146098	NP_406263.1	16122950	108	3076747	3078057	+	YPO2746	YPO2746	putative 3-ketoacyl-CoA thiolase (NCBI ptt file)	COG183	I	Acetyl-CoA acetyltransferase	TIGR01930 acetyl-CoA C-acetyltransferase,TIGR02446 acetyl-CoA C-acyltransferase FadI [fadI]	Fatty acid and phospholipid metabolism:Degradation	GO:0006631,GO:0016042,GO:0003988	2.3.1.16	Acetyl-CoA C-acyltransferase.
146099	NP_406264.1	16122951	108	3078057	3080381	+	YPO2747	faoA	putative fatty oxidation complex alpha subunit, enoyl-CoA hydratase (NCBI ptt file)	COG1250	I	3-hydroxyacyl-CoA dehydrogenase	TIGR02440 fatty oxidation complex, alpha subunit FadJ [fadJ]	Fatty acid and phospholipid metabolism:Degradation	GO:0006635,GO:0016507,GO:0003857,GO:0008692,GO:0004300,GO:0004412,GO:0051287	1.1.1.3,4.2.1.17	Homoserine dehydrogenase.,Enoyl-CoA hydratase.
146100	NP_406265.1	16122952	108	3080950	3081441	+	YPO2748	sixA	putative phosphohistidine phosphatase (NCBI ptt file)	COG2062	T	Phosphohistidine phosphatase SixA	TIGR00249 phosphohistidine phosphatase SixA [sixA]	Regulatory functions:Protein interactions	GO:0008969	3.1.3.-	
146101	NP_406266.1	16122953	108	3082357	3081827	-	YPO2749	YPO2749	conserved hypothetical protein (NCBI ptt file)	COG2840	S	Uncharacterized protein conserved in bacteria					
146102	NP_406267.1	16122954	108	3082727	3083659	+	YPO2750	YPO2750	conserved hypothetical protein (NCBI ptt file)	COG2890	J	Methylase of polypeptide chain release factors	TIGR00536 methyltransferase, HemK family,TIGR03533 protein-(glutamine-N5) methyltransferase, ribosomal protein L3-specific [prmB]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006479,GO:0005737,GO:0003676,GO:0009007,GO:0008276	2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific).
146103	NP_406268.1	16122955	108	3083736	3084821	+	YPO2751	aroC	chorismate synthase (NCBI ptt file)	COG82	E	Chorismate synthase	TIGR00033 chorismate synthase [aroC]	Amino acid biosynthesis:Aromatic amino acid family	GO:0009073,GO:0004107	4.2.3.5	Chorismate synthase.
146104	NP_406269.1	16122956	108	3084827	3085654	+	YPO2752	mepA	putative penicillin-insensitive murein endopeptidase (NCBI ptt file)	COG3770	M	Murein endopeptidase			GO:0006508,GO:0030288,GO:0008931	3.4.24.-	
146105	NP_406270.1	16122957	108	3085658	3086464	+	YPO2753	yapB4	putative membrane protein (NCBI ptt file)	COG730	R	Predicted permeases			GO:0016021		
146106	NP_406271.1	16122958	108	3086564	3087106	+	YPO2754	YPO2754	conserved hypothetical protein (NCBI ptt file)	COG3101	S	Uncharacterized protein conserved in bacteria					
146107	NP_406272.1	16122959	108	3087164	3087442	+	YPO2755	YPO2755	conserved hypothetical protein (NCBI ptt file)						GO:0016481,GO:0016566		
146108	NP_406273.1	16122960	108	3089689	3087620	-	YPO2756	YPO2756	conserved hypothetical protein (NCBI ptt file)	COG665	E	Glycine/D-amino acid oxidases (deaminating)	TIGR03197 tRNA U-34 5-methylaminomethyl-2-thiouridine biosynthesis protein MnmC, C-terminal domain [mnmC]	Protein synthesis:tRNA and rRNA base modification	GO:0016491		
146109	NP_406274.1	16122961	108	3089861	3091084	+	YPO2757	fabB	3-oxoacyl-[acyl-carrier-protein] synthase I (NCBI ptt file)	COG304	IQ	3-oxoacyl-(acyl-carrier-protein) synthase			GO:0009058,GO:0004315	2.3.1.41	Beta-ketoacyl-acyl-carrier-protein synthase I.
146110	NP_406275.1	16122962	108	3092187	3091492	-	YPO2758	YPO2758	putative aspartate/glutamate racemase (NCBI ptt file)	COG1794	M	Aspartate racemase	TIGR00035 aspartate racemase	Energy metabolism:Amino acids and amines	GO:0006520,GO:0047689	5.1.1.13	Aspartate racemase.
146111	NP_406276.1	16122963	108	3092975	3093505	+	YPO2759	YPO2759	putative mannose-resistant/Proteus-like fimbrial protein (NCBI ptt file)	COG3539	NU	P pilus assembly protein, pilin FimA			GO:0007155,GO:0009289		
146112	NP_406277.1	16122964	108	3094884	3093847	-	YPO2760	flk	putative flagellar assembly regulatory protein, Flk (NCBI ptt file)								
146113	NP_406278.1	16122965	108	3096086	3095169	-	YPO2761	YPO2761	putative membrane protein (NCBI ptt file)	COG697	GER	Permeases of the drug/metabolite transporter (DMT) superfamily			GO:0016020		
146114	NP_406279.1	16122966	108	3096312	3097097	+	YPO2762	YPO2762	putative AraC-family regulatory protein (NCBI ptt file)	COG2207	K	AraC-type DNA-binding domain-containing proteins			GO:0003677		
146115	NP_406280.1	16122967	108	3097144	3098271	+	YPO2763	pdxB	putative D-isomer specific 2-hydroxyacid dehydrogenase (NCBI ptt file)	COG111	HE	Phosphoglycerate dehydrogenase and related dehydrogenases			GO:0008152,GO:0016616,GO:0033711,GO:0051287		
146116	NP_406281.1	16122968	108	3098873	3098415	-	YPO2764	tnp	transposase for the IS1541 insertion element (NCBI ptt file)	COG1943	L	Transposase and inactivated derivatives			GO:0006313,GO:0003677,GO:0004803		
146117	NP_406282.1	16122969	108	3099152	3100162	+	YPO2765	asd	putative aspartate-semialdehyde dehydrogenase (NCBI ptt file)	COG136	E	Aspartate-semialdehyde dehydrogenase					
146118	NP_406283.1	16122970	108	3100249	3101043	+	YPO2766	truA	tRNA pseudouridine synthase A (NCBI ptt file)	COG101	J	Pseudouridylate synthase	TIGR00071 tRNA pseudouridine synthase A [truA]	Protein synthesis:tRNA and rRNA base modification	GO:0001522,GO:0003723,GO:0004730,GO:0016439	5.4.99.12	tRNA-pseudouridine synthase I.
146119	NP_406284.1	16122971	108	3101200	3101862	+	YPO2767	dedA	putative membrane protein (NCBI ptt file)	COG586	S	Uncharacterized membrane-associated protein					
146120	NP_406285.1	16122972	108	3102093	3103007	+	YPO2768	accD	acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (NCBI ptt file)	COG777	I	Acetyl-CoA carboxylase beta subunit	TIGR00515 acetyl-CoA carboxylase, carboxyl transferase, beta subunit [accD]	Fatty acid and phospholipid metabolism:Biosynthesis	GO:0006633,GO:0009317,GO:0003989	6.4.1.2	Acetyl-CoA carboxylase.
146121	NP_406286.1	16122973	108	3103256	3104560	+	YPO2769	folC	putative FolC bifunctional protein (NCBI ptt file)	COG285	H	Folylpolyglutamate synthase	TIGR01499 bifunctional protein FolC [folC]	Biosynthesis of cofactors, prosthetic groups, and carriers:Folic acid	GO:0009396,GO:0004326,GO:0005524,GO:0008841	6.3.2.12,6.3.2.17	Dihydrofolate synthase.,Tetrahydrofolate synthase.
146122	NP_406287.1	16122974	108	3104680	3105402	+	YPO2770	dedD	putative membrane protein (NCBI ptt file)	COG3147	S	Uncharacterized protein conserved in bacteria			GO:0004456	4.2.1.12	Phosphogluconate dehydratase.
146123	NP_406288.1	16122975	108	3105714	3106223	+	YPO2771	cvpA	putative colicin V production protein (NCBI ptt file)	COG1286	R	Uncharacterized membrane protein, required for colicin V production			GO:0009403,GO:0016020		
146124	NP_406289.1	16122976	108	3106236	3107753	+	YPO2772	purF	amidophosphoribosyltransferase (NCBI ptt file)	COG34	F	Glutamine phosphoribosylpyrophosphate amidotransferase	TIGR01134 amidophosphoribosyltransferase [purF]	Purines, pyrimidines, nucleosides, and nucleotides:Purine ribonucleotide biosynthesis	GO:0009113,GO:0009116,GO:0004044	2.4.2.14	Amidophosphoribosyltransferase.
146125	NP_406290.1	16122977	108	3108000	3108572	+	YPO2773	ubiX	probable 3-octaprenyl-4-hydroxybenzoate carboxy-lyase (NCBI ptt file)	COG163	H	3-polyprenyl-4-hydroxybenzoate decarboxylase	TIGR00421 polyprenyl P-hydroxybenzoate and phenylacrylic acid decarboxylases	Unknown function:Enzymes of unknown specificity	GO:0016831	4.1.1.-	
146126	NP_406291.1	16122978	108	3109091	3109879	+	YPO2774	hisJ	histidine-binding periplasmic protein (NCBI ptt file)	COG834	ET	ABC-type amino acid transport/signal transduction systems, periplasmic component/domain	TIGR01096 lysine-arginine-ornithine-binding periplasmic protein	Transport and binding proteins:Amino acids, peptides and amines	GO:0006810,GO:0030288,GO:0005215		
146127	NP_406292.1	16122979	108	3109982	3110668	+	YPO2775	hisQ	histidine transport system permease protein HisQ (NCBI ptt file)	COG4215	E	ABC-type arginine transport system, permease component	TIGR01726 amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family	Transport and binding proteins:Amino acids, peptides and amines	GO:0006810,GO:0009276,GO:0016021,GO:0005215		
146128	NP_406293.1	16122980	108	3110665	3111381	+	YPO2776	hisM	histidine transport system permease protein HisM (NCBI ptt file)	COG4160	E	ABC-type arginine/histidine transport system, permease component	TIGR01726 amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family	Transport and binding proteins:Amino acids, peptides and amines	GO:0006810,GO:0009276,GO:0016021,GO:0005215		
146129	NP_406294.1	16122981	108	3111395	3112192	+	YPO2777	hisP	histidine transport ATP-binding protein HisP (NCBI ptt file)	COG4598	E	ABC-type histidine transport system, ATPase component			GO:0005524,GO:0015600,GO:0015597,GO:0015601,GO:0015598,GO:0015599	3.6.3.21	Polar-amino-acid-transporting ATPase.
146130	NP_406295.1	16122982	108	3113224	3112316	-	YPO2778	YPO2778	conserved hypothetical protein (NCBI ptt file)	COG1090	R	Predicted nucleoside-diphosphate sugar epimerase	TIGR01777 TIGR01777 family protein	Hypothetical proteins:Conserved	GO:0044237,GO:0003824,GO:0050662		
146131	NP_406296.1	16122983	108	3113572	3114270	+	YPO2779	YPO2779	conserved hypothetical protein (NCBI ptt file)	COG2200	T	FOG: EAL domain					
146132	NP_406297.1	16122984	108	3114471	3115046	+	YPO2780	YPO2780	conserved hypothetical protein (NCBI ptt file)	COG622	R	Predicted phosphoesterase	TIGR00040 phosphodiesterase, MJ0936 family	Unknown function:Enzymes of unknown specificity	GO:0016787	3.1.-.-	
146133	NP_406298.1	16122985	108	3115268	3115816	+	YPO2781	YPO2781	conserved hypothetical protein (NCBI ptt file)	COG1443	I	Isopentenyldiphosphate isomerase			GO:0016787	3.6.-.-	
146134	NP_406299.1	16122986	108	3117189	3115933	-	YPO2782	YPO2782	putative membrane protein (NCBI ptt file)	COG3037	S	Uncharacterized protein conserved in bacteria			GO:0006810,GO:0009401,GO:0009276,GO:0016021		
146135	NP_406300.1	16122987	108	3117329	3118537	+	YPO2783	YPO2783	transposase for the IS285 insertion element (NCBI ptt file)	COG3328	L	Transposase and inactivated derivatives			GO:0006313,GO:0003677,GO:0004803		
2201111			108	3118574	3120100	+	YPO2784	pbpC									
146136	NP_406301.1	16122988	108	3120561	3120316	-	YPO2785	sfsB	putative DNA-binding protein (NCBI ptt file)	COG3423	K	Predicted transcriptional regulator			GO:0003677		
146137	NP_406302.1	16122989	108	3121234	3121815	+	YPO2788	YPO2788	hypothetical protein (NCBI ptt file)								
146138	NP_406303.1	16122990	108	3122083	3122484	+	YPO2790	YPO2790	putative membrane protein (NCBI ptt file)								
146139	NP_406304.1	16122991	108	3122738	3123118	+	YPO2792	YPO2792	putative membrane protein (NCBI ptt file)								
146140	NP_406305.1	16122992	108	3123702	3123130	-	YPO2793	YPO2793	putative membrane protein (NCBI ptt file)	COG3157	S	Hemolysin-coregulated protein (uncharacterized)	TIGR03344 type VI secretion system effector, Hcp1 family	Cellular processes:Pathogenesis			
146141	NP_406306.1	16122993	108	3123977	3123726	-	YPO2794	YPO2794	hypothetical protein (NCBI ptt file)								
146142	NP_406307.1	16122994	108	3124255	3124016	-	YPO2795	YPO2795	hypothetical protein (NCBI ptt file)								
146143	NP_406308.1	16122995	108	3125064	3126980	+	YPO2796	yapC	putaive autotransporter protein (NCBI ptt file)	COG3468	MU	Type V secretory pathway, adhesin AidA	TIGR01414 outer membrane autotransporter barrel domain	Cellular processes:Pathogenesis	GO:0007155,GO:0009279,GO:0016021,GO:0019867		
146144	NP_406309.1	16122996	108	3127515	3128096	+	YPO2797	YPO2797	hypothetical protein (NCBI ptt file)								
146145	NP_406310.1	16122997	108	3128461	3128111	-	YPO2798	YPO2798	conserved hypothetical protein (partial) (NCBI ptt file)								
146146	NP_406311.1	16122998	108	3129706	3128498	-	YPO2799	YPO2799	transposase for the IS285 insertion element (NCBI ptt file)	COG3328	L	Transposase and inactivated derivatives			GO:0006313,GO:0003677,GO:0004803		
146147	NP_406312.1	16122999	108	3130158	3132365	+	YPO2801	YPO2801	putative membrane protein (NCBI ptt file)	COG4984	S	Predicted membrane protein					
146148	NP_406313.1	16123000	108	3132358	3132888	+	YPO2802	YPO2802	putative membrane protein (NCBI ptt file)	COG4929	S	Uncharacterized membrane-anchored protein					
146149	NP_406314.1	16123001	108	3133047	3135428	+	YPO2803	bglB	putative beta-glucosidase (NCBI ptt file)	COG1472	G	Beta-glucosidase-related glycosidases			GO:0005975,GO:0008422	3.2.1.21	Beta-glucosidase.
146150	NP_406315.1	16123002	108	3137135	3135507	-	YPO2804	YPO2804	hypothetical protein (NCBI ptt file)								
146151	NP_406316.1	16123003	108	3137566	3138459	+	YPO2805	YPO2805	putative aldo/keto reductase (NCBI ptt file)	COG656	R	Aldo/keto reductases, related to diketogulonate reductase			GO:0050580	1.1.1.274	2,5-didehydrogluconate reductase.
146152	NP_406317.1	16123004	108	3138485	3139474	+	YPO2806	YPO2806	putative aldo/keto reductase (NCBI ptt file)	COG667	C	Predicted oxidoreductases (related to aryl-alcohol dehydrogenases)			GO:0016491		
146153	NP_406318.1	16123005	108	3140422	3139529	-	YPO2807	ptxR	putative LysR-family transcriptional regulatory protein (NCBI ptt file)	COG583	K	Transcriptional regulator			GO:0006355,GO:0003700,GO:0004089	4.2.1.1	Carbonate dehydratase.
146154	NP_406319.1	16123006	108	3140516	3141538	+	YPO2808	YPO2808	transposase for insertion sequence IS100 (NCBI ptt file)	COG4584	L	Transposase and inactivated derivatives			GO:0006310,GO:0015074,GO:0000150,GO:0003677		
146155	NP_406320.1	16123007	108	3141535	3142317	+	YPO2809	YPO2809	insertion sequence IS100, ATP-binding protein (NCBI ptt file)	COG1484	L	DNA replication protein			GO:0005524,GO:0017111		
146156	NP_406321.1	16123008	108	3142989	3142684	-	YPO2811	YPO2811	putative membrane protein (NCBI ptt file)								
146157	NP_406322.1	16123009	108	3143457	3143086	-	YPO2812	YPO2812	putative membrane protein (NCBI ptt file)								
146158	NP_406323.1	16123010	108	3144788	3143469	-	YPO2813	YPO2813	putative dual specificity phosphatase (NCBI ptt file)	COG671	I	Membrane-associated phospholipid phosphatase			GO:0006814,GO:0006470,GO:0006813,GO:0016020,GO:0004725,GO:0005391,GO:0008138		
146159	NP_406324.1	16123011	108	3146544	3144781	-	YPO2814	YPO2814	conserved hypothetical protein (NCBI ptt file)	COG2267	I	Lysophospholipase					
146160	NP_406325.1	16123012	108	3147173	3146541	-	YPO2815	YPO2815	putative acyltransferase (NCBI ptt file)	COG204	I	1-acyl-sn-glycerol-3-phosphate acyltransferase			GO:0008152,GO:0008415		
146161	NP_406326.1	16123013	108	3148112	3147183	-	YPO2816	YPO2816	putative phosphatidate cytidylyltransferase (NCBI ptt file)	COG4589	R	Predicted CDP-diglyceride synthetase/phosphatidate cytidylyltransferase			GO:0008654,GO:0016020,GO:0004605	2.7.7.41	Phosphatidate cytidylyltransferase.
146162	NP_406327.1	16123014	108	3148707	3148105	-	YPO2817	YPO2817	putative CDP-alcohol phosphatidyltransferase (NCBI ptt file)	COG558	I	Phosphatidylglycerophosphate synthase			GO:0008654,GO:0016020,GO:0016780		
146163	NP_406328.1	16123015	108	3149167	3148934	-	YPO2818	YPO2818	hypothetical protein (NCBI ptt file)								
146164	NP_406329.1	16123016	108	3149504	3149803	+	YPO2819	int	phage integrase (partial) (NCBI ptt file)						GO:0006310,GO:0015074,GO:0003677		
146165	NP_406330.1	16123017	108	3149886	3150224	+	YPO2820	YPO2820	hypothetical protein (NCBI ptt file)								
146166	NP_406331.1	16123018	108	3150510	3150857	+	YPO2821	YPO2821	hypothetical protein (NCBI ptt file)								
146167	NP_406332.1	16123019	108	3150971	3151171	+	YPO2822	YPO2822	hypothetical protein (NCBI ptt file)								
146168	NP_406333.1	16123020	108	3151430	3151612	+	YPO2823	YPO2823	putative regulatory protein (NCBI ptt file)	COG3311	K	Predicted transcriptional regulator					
5922280			108	3151752	3151676	-	YPt_38	YPt_38	tRNA-Arg (RefSeq)								
146169	NP_406334.1	16123021	108	3151967	3152833	+	YPO2824	folD	putative FolD bifunctional protein (NCBI ptt file)	COG190	H	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase			GO:0009396,GO:0004477,GO:0004488	1.5.1.5,3.5.4.9	Methylenetetrahydrofolate dehydrogenase (NADP(+)).,Methenyltetrahydrofolate cyclohydrolase.
146170	NP_406335.1	16123022	108	3152848	3153060	+	YPO2825	YPO2825	conserved hypothetical protein (NCBI ptt file)	COG2501	S	Uncharacterized conserved protein			GO:0003723		
146171	NP_406336.1	16123023	108	3153665	3153207	-	YPO2826	tnp	transposase for the IS1541 insertion element (NCBI ptt file)	COG1943	L	Transposase and inactivated derivatives			GO:0006313,GO:0003677,GO:0004803		
146172	NP_406337.1	16123024	108	3154467	3153841	-	YPO2827	upp	uracil phosphoribosyltransferase (NCBI ptt file)	COG35	F	Uracil phosphoribosyltransferase	TIGR01091 uracil phosphoribosyltransferase [upp]	Purines, pyrimidines, nucleosides, and nucleotides:Salvage of nucleosides and nucleotides	GO:0009116,GO:0006223,GO:0004845,GO:0004849,GO:0005524	2.4.2.9	Uracil phosphoribosyltransferase.
